CustomerID,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
709035708,TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,43,1,11726.47,2024-11-04 08:12:02
709039533,TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,107,1,12145.27,2024-11-04 08:09:53
709039533,TX000793,AC00468,253.55,2023-01-11 16:56:58,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,85,5,2797.26,2024-11-04 08:09:12
709039533,TX001289,AC00468,19.11,2023-09-18 16:31:03,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,160,1,8478.46,2024-11-04 08:11:45
709039533,TX001516,AC00468,170.36,2023-03-27 16:56:29,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,118,1,6034.73,2024-11-04 08:09:24
709040508,TX000514,AC00469,65.57,2023-04-06 17:24:16,Debit,Miami,D000649,1.198.76.182,M039,Online,82,1,7513.79,2024-11-04 08:06:26
709042908,TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Houston,D000534,150.231.20.169,M007,Branch,134,1,6609.3,2024-11-04 08:07:57
709042908,TX001310,AC00470,470.96,2023-03-10 16:22:05,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,124,2,12991.03,2024-11-04 08:11:10
709042908,TX001557,AC00470,170.97,2023-05-01 17:04:30,Debit,Nashville,D000259,187.52.200.18,M044,Branch,292,1,1265.27,2024-11-04 08:07:51
709042908,TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,197,1,985.77,2024-11-04 08:10:46
709044183,TX000050,AC00471,22.01,2023-03-27 16:45:18,Credit,Sacramento,D000304,124.6.134.78,M055,Online,175,1,1335.09,2024-11-04 08:06:31
709044183,TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,111,1,14365.18,2024-11-04 08:08:23
709044183,TX000573,AC00471,121.43,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,243,1,7365.28,2024-11-04 08:07:28
709044183,TX000596,AC00471,346.11,2023-01-04 17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,213,1,9551.64,2024-11-04 08:08:03
709044183,TX001269,AC00471,421.52,2023-08-15 17:35:08,Debit,San Jose,D000035,177.172.184.163,M064,Branch,67,1,369.86,2024-11-04 08:10:21
709044183,TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,103,1,12031.14,2024-11-04 08:10:18
709045683,TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,284,1,1926.08,2024-11-04 08:07:39
709046958,TX001765,AC00473,57.16,2023-06-15 18:45:38,Debit,Columbus,D000110,136.104.90.223,M022,ATM,74,1,222.22,2024-11-04 08:08:46
709051533,TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,17,1,6825.55,2024-11-04 08:09:15
709051533,TX000883,AC00474,119.01,2023-03-13 17:26:41,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,87,1,9798.26,2024-11-04 08:09:17
709051533,TX001046,AC00474,230.08,2023-05-01 16:23:40,Debit,Austin,D000045,93.52.44.101,M006,Online,124,1,4466.1,2024-11-04 08:11:47
709052883,TX000434,AC00475,85.35,2023-07-05 16:08:25,Debit,Washington,D000514,100.4.40.132,M074,ATM,166,1,2173.76,2024-11-04 08:06:25
709052883,TX000583,AC00475,295.64,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,82,1,1061.96,2024-11-04 08:10:41
709052883,TX000873,AC00475,164.51,2023-06-05 18:09:44,Debit,Louisville,D000105,189.248.139.91,M056,Branch,110,1,3553.69,2024-11-04 08:07:10
709052883,TX000974,AC00475,19.59,2023-06-16 18:47:34,Debit,Charlotte,D000529,170.54.231.239,M016,Branch,122,1,1061.69,2024-11-04 08:10:31
709052883,TX000997,AC00475,135.85,2023-08-03 17:25:57,Debit,Fresno,D000430,65.27.212.129,M015,Online,269,1,1480.39,2024-11-04 08:08:16
709052883,TX001272,AC00475,188.13,2023-06-02 18:12:29,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,198,1,5029.87,2024-11-04 08:10:08
709052883,TX001556,AC00475,7.48,2023-07-03 16:46:20,Debit,San Antonio,D000596,27.93.195.98,M025,ATM,29,1,1275.2,2024-11-04 08:12:21
709052883,TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,105,1,1478.41,2024-11-04 08:10:55
709054083,TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,41,1,2757.23,2024-11-04 08:08:00
709056558,TX000960,AC00477,199.02,2023-05-29 16:31:37,Debit,Houston,D000359,147.94.242.35,M005,ATM,269,1,4658.89,2024-11-04 08:07:21
709056558,TX001170,AC00477,724.18,2023-02-06 16:07:26,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,134,1,10922.78,2024-11-04 08:08:21
709056558,TX001212,AC00477,95.83,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,91,1,1726.4,2024-11-04 08:08:23
709058808,TX000039,AC00478,795.31,2023-10-12 17:07:40,Debit,Mesa,D000077,49.29.37.185,M048,ATM,90,2,7914.88,2024-11-04 08:11:17
709058808,TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,268,1,5669.66,2024-11-04 08:08:42
709058808,TX000364,AC00478,525.28,2023-04-03 16:37:24,Debit,Colorado Springs,D000564,70.130.169.235,M011,ATM,134,1,4693.6,2024-11-04 08:09:39
709058808,TX001237,AC00478,701.7,2023-06-30 16:57:37,Credit,Seattle,D000037,193.83.0.183,M055,Online,64,1,6643.24,2024-11-04 08:09:49
709058808,TX001782,AC00478,216.76,2023-11-09 17:26:27,Credit,Omaha,D000097,205.69.66.135,M033,Online,138,1,643.64,2024-11-04 08:09:35
709058808,TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,San Jose,D000031,40.45.69.120,M005,Online,61,1,6062.94,2024-11-04 08:10:42
709058808,TX002253,AC00478,236.57,2023-09-01 17:51:34,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,112,1,3488.77,2024-11-04 08:06:31
709061658,TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,D000073,40.192.99.27,M044,ATM,145,1,11500.62,2024-11-04 08:11:46
709061658,TX000610,AC00479,56.12,2023-09-13 18:49:55,Debit,El Paso,D000431,11.167.243.171,M049,ATM,102,1,8839.67,2024-11-04 08:09:30
709061658,TX000929,AC00479,22.26,2023-01-30 18:50:00,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,56,1,5583.88,2024-11-04 08:08:53
709061658,TX001306,AC00479,859.3,2023-08-01 17:18:04,Credit,Colorado Springs,D000067,77.7.223.184,M066,Branch,68,1,1146.78,2024-11-04 08:06:56
709064208,TX000042,AC00480,34.02,2023-01-09 16:13:21,Debit,Philadelphia,D000627,109.105.179.186,M046,Online,19,1,14214.48,2024-11-04 08:11:45
709064208,TX000420,AC00480,153.4,2023-03-31 17:36:57,Debit,Mesa,D000599,162.58.247.55,M057,ATM,144,1,4657.7,2024-11-04 08:08:08
709064208,TX000446,AC00480,50.17,2023-09-18 16:57:44,Credit,Sacramento,D000549,25.188.196.47,M039,ATM,35,1,7752.14,2024-11-04 08:10:59
709064208,TX000516,AC00480,363.53,2023-01-18 17:03:54,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,142,1,1038.91,2024-11-04 08:10:57
709064208,TX000887,AC00480,61.37,2023-02-06 16:54:19,Debit,Columbus,D000074,57.141.198.111,M001,Branch,164,1,4294.44,2024-11-04 08:10:55
709064208,TX000905,AC00480,354.76,2023-05-17 16:30:05,Debit,Detroit,D000135,54.252.249.33,M065,Branch,279,1,10141.92,2024-11-04 08:07:39
709064208,TX001199,AC00480,201.73,2023-09-05 18:45:22,Debit,Baltimore,D000246,214.67.148.245,M096,Online,78,1,6650.71,2024-11-04 08:12:07
709064208,TX001536,AC00480,292.95,2023-02-16 16:23:11,Debit,Memphis,D000456,221.169.49.152,M055,Branch,56,1,1216.91,2024-11-04 08:11:13
709064208,TX001559,AC00480,659.15,2023-01-31 16:02:23,Debit,Boston,D000202,78.69.172.205,M014,ATM,204,1,1241.59,2024-11-04 08:06:24
709064208,TX001642,AC00480,50.52,2023-04-06 16:03:23,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,293,1,12815.24,2024-11-04 08:06:58
709064208,TX001973,AC00480,1087.9,2023-03-27 18:06:17,Debit,Boston,D000549,112.86.148.212,M053,ATM,103,1,2513.51,2024-11-04 08:12:04
709065483,TX000768,AC00481,327.8,2023-11-23 17:44:29,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,54,1,10585.48,2024-11-04 08:09:18
709065483,TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,132,1,12896.68,2024-11-04 08:11:04
709065483,TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,246,1,4444.95,2024-11-04 08:11:08
709065483,TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,125,1,5374.69,2024-11-04 08:06:44
709066983,TX000052,AC00482,424.56,2023-02-21 17:45:55,Debit,Omaha,D000598,179.43.245.131,M015,Online,264,1,5183.85,2024-11-04 08:09:02
709066983,TX000352,AC00482,29.58,2023-10-30 17:54:19,Debit,Colorado Springs,D000230,173.252.44.183,M066,Branch,121,1,8345.26,2024-11-04 08:11:01
709066983,TX000636,AC00482,283.45,2023-10-17 17:24:47,Debit,Colorado Springs,D000399,128.16.32.183,M039,Branch,127,1,2049.51,2024-11-04 08:08:51
709066983,TX000872,AC00482,154.32,2024-01-01 16:53:32,Credit,Tucson,D000055,8.244.162.185,M015,ATM,269,1,6972.5,2024-11-04 08:11:43
709066983,TX001325,AC00482,686.17,2023-10-03 17:27:25,Debit,Denver,D000103,199.199.60.222,M030,ATM,96,1,2246.15,2024-11-04 08:07:37
709066983,TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,52,1,1983.0,2024-11-04 08:11:39
709068183,TX001188,AC00483,615.58,2023-09-25 16:40:00,Debit,Jacksonville,D000649,168.55.199.214,M059,ATM,133,1,14343.0,2024-11-04 08:10:55
709068183,TX001855,AC00483,150.3,2023-08-07 17:25:53,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,204,1,14371.08,2024-11-04 08:08:30
709068183,TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,80,1,709.42,2024-11-04 08:06:32
709068183,TX002460,AC00483,235.34,2023-10-16 16:13:57,Debit,Washington,D000631,198.166.198.233,M085,Branch,68,1,566.83,2024-11-04 08:12:01
709071408,TX001036,AC00485,617.66,2023-02-16 17:05:58,Debit,Boston,D000253,34.169.232.37,M057,ATM,128,1,7155.95,2024-11-04 08:08:03
709071408,TX002337,AC00485,63.33,2023-12-26 17:10:01,Credit,Louisville,D000485,7.28.148.225,M014,Branch,124,1,792.33,2024-11-04 08:12:02
709074108,TX001766,AC00486,282.26,2023-06-26 16:55:17,Debit,Memphis,D000048,210.136.14.108,M028,Online,278,1,6857.2,2024-11-04 08:08:20
709075533,TX000633,AC00487,9.83,2023-07-24 17:04:17,Debit,Memphis,D000054,210.98.198.143,M004,ATM,86,1,666.42,2024-11-04 08:09:03
709075533,TX000969,AC00487,278.28,2023-10-02 16:20:52,Debit,Jacksonville,D000038,148.42.122.1,M097,Branch,26,1,1346.88,2024-11-04 08:07:37
709075533,TX001060,AC00487,85.31,2023-12-11 16:06:04,Debit,Kansas City,D000332,45.64.74.86,M019,ATM,27,1,6095.65,2024-11-04 08:08:13
709075533,TX002457,AC00487,107.1,2023-06-16 16:41:13,Credit,Philadelphia,D000453,163.129.70.210,M052,Online,175,1,193.8,2024-11-04 08:11:33
709077933,TX000302,AC00488,744.41,2023-07-31 16:35:59,Credit,Houston,D000115,24.181.236.233,M095,Online,107,1,8842.47,2024-11-04 08:11:27
709077933,TX000380,AC00488,30.23,2023-11-06 17:53:25,Debit,Austin,D000406,134.247.5.188,M049,ATM,99,1,481.13,2024-11-04 08:12:06
709077933,TX000995,AC00488,4.24,2023-04-17 16:46:31,Debit,San Diego,D000226,77.208.193.198,M086,Online,38,1,7822.73,2024-11-04 08:07:54
709077933,TX002250,AC00488,307.89,2023-07-10 16:34:43,Credit,Nashville,D000260,136.250.159.93,M032,Online,90,1,2637.55,2024-11-04 08:11:34
709078908,TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Mesa,D000483,166.7.230.111,M087,Branch,82,1,12526.71,2024-11-04 08:10:49
709078908,TX001281,AC00489,21.27,2023-07-24 17:01:19,Credit,Indianapolis,D000386,197.23.128.119,M070,Online,114,1,7392.79,2024-11-04 08:09:54
709078908,TX002307,AC00489,209.09,2023-11-07 18:44:46,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,203,1,9100.81,2024-11-04 08:06:31
709079883,TX000426,AC00490,107.4,2023-06-22 16:47:47,Debit,Virginia Beach,D000271,146.69.70.214,M079,Online,32,1,344.07,2024-11-04 08:08:03
709079883,TX001173,AC00490,635.91,2023-11-28 16:55:41,Credit,Jacksonville,D000281,155.37.19.43,M074,Branch,78,1,13267.09,2024-11-04 08:10:43
709079883,TX001204,AC00490,48.05,2023-05-18 17:34:20,Debit,New York,D000668,125.225.212.244,M060,Branch,38,1,5334.97,2024-11-04 08:09:07
709079883,TX001720,AC00490,304.75,2023-02-27 16:07:57,Credit,Austin,D000499,200.13.225.150,M096,Branch,125,1,1916.34,2024-11-04 08:07:01
709079883,TX002275,AC00490,364.81,2023-06-26 17:34:00,Debit,Charlotte,D000079,142.148.226.178,M027,Online,53,1,1145.23,2024-11-04 08:07:19
709080783,TX000508,AC00491,37.57,2023-04-26 18:35:50,Debit,El Paso,D000422,173.135.78.201,M048,ATM,42,1,7739.54,2024-11-04 08:09:21
709081683,TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,99,1,8670.53,2024-11-04 08:06:30
709081683,TX001601,AC00492,369.89,2023-10-18 16:44:36,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,69,1,6941.47,2024-11-04 08:11:27
709081683,TX001925,AC00492,129.35,2023-08-28 16:31:48,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,130,1,7166.88,2024-11-04 08:09:41
709081683,TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,110,1,2051.37,2024-11-04 08:07:46
709081683,TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,55,1,9905.23,2024-11-04 08:06:40
709082808,TX000343,AC00493,17.07,2023-05-01 17:17:12,Debit,Los Angeles,D000597,47.82.77.181,M023,Branch,44,1,2798.15,2024-11-04 08:11:25
709082808,TX000439,AC00493,14.29,2023-02-28 16:28:25,Debit,Los Angeles,D000317,90.111.245.138,M070,ATM,150,1,7016.99,2024-11-04 08:08:52
709082808,TX001808,AC00493,218.07,2023-11-06 18:42:53,Debit,Austin,D000002,9.230.41.239,M067,Branch,243,1,443.62,2024-11-04 08:06:31
709082808,TX001827,AC00493,178.39,2023-08-15 18:22:03,Debit,Tucson,D000257,65.27.212.129,M080,Online,98,1,8469.43,2024-11-04 08:09:32
709082808,TX002492,AC00493,165.31,2023-04-03 16:05:30,Debit,Boston,D000353,72.192.101.196,M059,ATM,28,1,7346.66,2024-11-04 08:10:12
709085358,TX001243,AC00494,430.98,2023-10-10 18:14:12,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,93,1,569.25,2024-11-04 08:11:00
709085358,TX001722,AC00494,8.45,2023-02-10 17:45:34,Debit,Philadelphia,D000194,152.140.239.181,M022,ATM,141,1,1115.3,2024-11-04 08:07:47
709085358,TX002305,AC00494,1142.76,2023-03-15 17:10:12,Credit,Houston,D000027,145.246.171.225,M058,Online,71,1,1498.93,2024-11-04 08:10:03
709085358,TX002450,AC00494,291.22,2023-11-03 16:45:25,Credit,Baltimore,D000555,174.61.77.54,M095,Online,100,1,3677.63,2024-11-04 08:09:36
709086933,TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Dallas,D000640,173.232.121.213,M002,Online,57,1,5894.09,2024-11-04 08:07:25
709086933,TX000299,AC00495,689.54,2023-03-06 16:46:57,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,93,1,1633.76,2024-11-04 08:08:53
709086933,TX000415,AC00495,83.5,2023-05-15 18:47:35,Debit,Dallas,D000446,34.92.221.183,M100,Branch,91,5,1749.79,2024-11-04 08:07:22
709086933,TX000451,AC00495,745.03,2023-08-03 17:42:02,Debit,Fort Worth,D000031,30.92.249.132,M075,Online,231,1,160.57,2024-11-04 08:09:15
709086933,TX000922,AC00495,197.18,2023-05-09 16:47:42,Debit,Tucson,D000042,189.20.224.220,M011,Online,135,1,3114.92,2024-11-04 08:10:02
709086933,TX001520,AC00495,94.09,2023-09-12 16:32:09,Debit,Miami,D000429,116.237.223.50,M042,Branch,203,1,646.85,2024-11-04 08:10:29
709086933,TX001668,AC00495,206.95,2023-08-03 16:19:27,Debit,Seattle,D000603,142.160.124.244,M084,Branch,31,1,1817.65,2024-11-04 08:07:36
709086933,TX001741,AC00495,24.34,2023-11-29 17:15:02,Debit,Raleigh,D000108,16.250.113.156,M051,Branch,110,1,6659.12,2024-11-04 08:09:23
709087983,TX000972,AC00496,194.37,2023-04-26 17:55:11,Debit,Milwaukee,D000151,160.160.113.117,M024,ATM,161,1,14395.88,2024-11-04 08:09:28
709087983,TX001501,AC00496,342.57,2023-02-03 17:10:00,Debit,Boston,D000345,64.15.0.66,M100,Online,91,1,339.16,2024-11-04 08:09:51
709087983,TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,26,1,4575.98,2024-11-04 08:08:38
709094358,TX000673,AC00497,8.37,2023-01-12 16:21:27,Debit,Colorado Springs,D000425,143.212.47.226,M011,ATM,135,1,1106.34,2024-11-04 08:11:23
709094358,TX000697,AC00497,183.67,2023-06-26 16:11:29,Debit,San Diego,D000187,77.7.223.184,M085,Online,238,1,910.26,2024-11-04 08:11:05
709094358,TX001072,AC00497,333.83,2023-07-31 17:46:50,Debit,Fresno,D000063,121.67.144.20,M097,ATM,135,1,1660.66,2024-11-04 08:11:07
709094358,TX001555,AC00497,239.41,2023-11-01 17:23:46,Credit,Baltimore,D000693,145.246.171.225,M064,Online,248,1,7860.65,2024-11-04 08:07:19
709094358,TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,152,1,11795.12,2024-11-04 08:10:26
709094358,TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,58,1,7588.67,2024-11-04 08:10:28
709096908,TX000118,AC00498,56.98,2024-01-01 16:34:10,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,122,2,5688.37,2024-11-04 08:07:42
709096908,TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,254,1,1117.97,2024-11-04 08:10:53
709096908,TX000495,AC00498,659.95,2023-09-20 16:59:45,Debit,Detroit,D000665,94.227.164.192,M044,Online,114,1,3927.69,2024-11-04 08:06:26
709096908,TX001193,AC00498,841.5,2023-05-22 16:33:16,Credit,Atlanta,D000659,207.157.126.125,M020,Branch,287,1,352.31,2024-11-04 08:09:07
709096908,TX001302,AC00498,1095.09,2023-04-17 17:27:15,Debit,San Francisco,D000198,91.103.147.166,M076,ATM,52,1,8692.47,2024-11-04 08:11:57
709096908,TX001405,AC00498,26.75,2023-05-08 16:25:03,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,27,1,12063.77,2024-11-04 08:07:00
709096908,TX001658,AC00498,139.88,2023-01-23 16:05:26,Debit,Colorado Springs,D000535,89.18.54.235,M024,ATM,162,1,2969.71,2024-11-04 08:07:25
709096908,TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,Boston,D000047,217.82.46.37,M082,ATM,35,1,1547.71,2024-11-04 08:07:08
709098108,TX000203,AC00499,313.82,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,151,1,7261.59,2024-11-04 08:08:42
709098108,TX000432,AC00499,461.52,2023-05-15 16:40:24,Credit,Denver,D000670,59.127.135.25,M068,Branch,44,1,1995.18,2024-11-04 08:08:53
709098108,TX000460,AC00499,376.79,2023-01-30 17:47:18,Debit,Milwaukee,D000242,143.212.47.226,M039,Branch,265,1,7749.14,2024-11-04 08:08:44
709098108,TX001729,AC00499,40.03,2023-01-09 17:17:53,Debit,Omaha,D000210,34.125.226.63,M086,Branch,200,1,6408.8,2024-11-04 08:12:08
709098108,TX001896,AC00499,49.67,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,146,1,842.94,2024-11-04 08:08:23
709098108,TX001923,AC00499,242.17,2023-06-08 16:28:29,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,147,1,883.72,2024-11-04 08:10:41
709098108,TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,216,1,6012.67,2024-11-04 08:07:12
709100283,TX001716,AC00500,225.93,2023-03-13 17:57:47,Credit,Omaha,D000142,147.114.91.132,M097,Branch,199,1,1864.27,2024-11-04 08:08:39
709100283,TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,102,1,14453.35,2024-11-04 08:10:27
709100283,TX002350,AC00500,134.55,2023-10-09 16:44:50,Debit,San Jose,D000219,100.137.90.188,M026,Online,165,1,14852.42,2024-11-04 08:08:25
709100283,TX002375,AC00500,129.62,2023-07-06 16:47:00,Credit,San Jose,D000179,37.143.57.20,M070,ATM,124,1,620.28,2024-11-04 08:06:51
709101258,TX002376,AC00501,47.79,2023-09-15 17:00:20,Debit,Denver,D000649,59.12.96.11,M034,Branch,37,1,1649.92,2024-11-04 08:11:55
709102458,TX002377,AC00502,212.97,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,178,1,4180.4,2024-11-04 08:10:42
709103358,TX002378,AC00503,59.32,2023-02-28 16:36:58,Debit,Los Angeles,D000152,116.44.12.250,M040,Branch,38,1,5750.89,2024-11-04 08:09:24
709104333,TX002379,AC00504,263.99,2023-05-16 16:07:30,Debit,Dallas,D000285,7.146.35.122,M087,Branch,227,2,4175.02,2024-11-04 08:11:03
709106358,TX002380,AC00505,516.47,2023-12-21 17:00:50,Credit,Charlotte,D000420,59.132.247.252,M026,ATM,94,1,1305.06,2024-11-04 08:09:51
709108533,TX002381,AC00506,12.62,2023-05-05 16:35:44,Debit,El Paso,D000475,93.160.83.196,M068,Branch,61,1,6420.47,2024-11-04 08:09:03
709110633,TX002382,AC00507,395.16,2023-07-24 16:14:05,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,17,1,5340.73,2024-11-04 08:11:15
709112508,TX002383,AC00508,331.66,2023-09-11 17:52:59,Debit,Las Vegas,D000041,1.198.76.182,M040,ATM,145,1,7216.3,2024-11-04 08:08:23
709117533,TX002384,AC00509,476.99,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,187,1,1154.48,2024-11-04 08:10:10
709120008,TX002385,AC00510,237.97,2023-01-09 17:26:46,Debit,Columbus,D000498,170.154.69.105,M089,ATM,69,1,13486.15,2024-11-04 08:06:37
709121283,TX002386,AC00511,384.11,2023-05-15 16:35:43,Debit,Fort Worth,D000290,194.88.79.54,M032,ATM,12,1,7902.52,2024-11-04 08:06:36
709122483,TX002387,AC00512,207.47,2023-10-02 18:57:19,Debit,Miami,D000643,147.234.20.46,M045,ATM,12,1,1688.9,2024-11-04 08:07:01
709123908,TX002388,AC00513,20.17,2023-01-02 16:45:05,Debit,San Antonio,D000287,221.23.158.87,M088,ATM,86,1,3869.37,2024-11-04 08:08:39
709124883,TX002389,AC00514,416.62,2023-03-06 17:26:59,Credit,Baltimore,D000495,161.195.172.148,M091,Online,67,1,9700.9,2024-11-04 08:11:23
709126833,TX002390,AC00515,547.87,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,131,1,6155.76,2024-11-04 08:10:31
709127808,TX002391,AC00516,40.66,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,156,1,1153.84,2024-11-04 08:11:28
709131033,TX002392,AC00517,642.54,2023-05-10 18:49:20,Debit,Milwaukee,D000663,166.79.195.157,M025,Branch,28,1,3143.17,2024-11-04 08:10:37
709134333,TX002393,AC00518,99.25,2023-06-26 16:53:58,Credit,Phoenix,D000524,17.87.7.140,M048,Online,93,1,2570.34,2024-11-04 08:07:33
709137558,TX002394,AC00519,365.43,2023-11-23 16:51:06,Debit,Portland,D000146,136.172.149.77,M014,ATM,176,1,1073.51,2024-11-04 08:09:24
709140858,TX002395,AC00520,13.16,2023-05-01 17:36:10,Debit,Mesa,D000098,161.177.41.214,M084,Branch,98,1,1019.46,2024-11-04 08:10:30
709141908,TX002396,AC00521,273.24,2023-12-12 16:56:18,Debit,Fresno,D000626,211.45.75.44,M011,Branch,173,1,2202.21,2024-11-04 08:10:05
709143183,TX002397,AC00522,136.31,2023-10-30 16:38:14,Debit,Nashville,D000405,6.234.101.35,M055,Online,65,1,4384.95,2024-11-04 08:08:41
709145958,TX002398,AC00523,61.62,2023-10-09 16:01:25,Debit,Miami,D000134,93.218.115.132,M066,Online,19,1,8365.37,2024-11-04 08:12:02
709149408,TX002399,AC00524,488.54,2023-07-03 17:47:49,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,132,1,7486.63,2024-11-04 08:07:26
709150608,TX002400,AC00525,420.28,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,144,1,8557.32,2024-11-04 08:09:01
709153008,TX002401,AC00526,417.8,2023-06-26 16:21:14,Credit,Philadelphia,D000630,49.31.186.82,M066,Branch,130,1,1518.82,2024-11-04 08:09:17
709157133,TX002402,AC00527,377.92,2023-02-22 17:29:36,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,204,1,2254.71,2024-11-04 08:06:53
709158333,TX002403,AC00528,107.48,2023-12-04 18:01:53,Debit,Omaha,D000221,44.73.3.217,M080,Branch,129,1,591.23,2024-11-04 08:08:11
709159308,TX002404,AC00529,680.76,2023-02-27 16:38:41,Debit,Kansas City,D000035,60.89.202.192,M011,Branch,165,1,572.97,2024-11-04 08:09:04
709161108,TX002405,AC00530,116.89,2023-11-20 16:31:15,Debit,Columbus,D000328,146.250.144.172,M064,Online,226,1,4880.31,2024-11-04 08:06:37
709163358,TX002406,AC00531,359.51,2023-11-30 18:08:39,Debit,Charlotte,D000144,32.169.88.41,M010,Online,157,1,7153.72,2024-11-04 08:12:11
709164408,TX002407,AC00532,162.59,2023-02-22 16:18:32,Debit,Indianapolis,D000401,201.95.180.152,M098,Branch,19,1,7104.83,2024-11-04 08:08:46
